State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
telangana,2023,1,500018,23264959,32489643589.0
telangana,2023,1,500008,21135167,28955953733.0
telangana,2023,1,500039,20088858,29359185204.0
telangana,2023,1,500055,19030473,29518100880.0
telangana,2023,1,500016,18996218,23577883727.0
telangana,2023,1,502032,17936827,27693805903.0
telangana,2023,1,500084,17271081,23051618991.0
telangana,2023,2,500072,58118143,80065833852.0
telangana,2023,2,500081,37375003,43237645304.0
telangana,2023,2,500032,34638820,39216208745.0
telangana,2023,2,500018,26974616,36911053709.0
telangana,2023,2,500008,24704808,33642085739.0
telangana,2023,2,500039,23227026,33350688487.0
telangana,2023,2,500055,22094402,33386278447.0
telangana,2023,2,500016,21911459,26760357450.0
telangana,2023,2,502032,21399556,32342447532.0
telangana,2023,2,500084,20654221,27099190078.0
telangana,2023,3,500072,65847402,88142226984.0
telangana,2023,3,500081,41403377,46841816235.0
telangana,2023,3,500032,37909563,43121138159.0
telangana,2023,3,500018,30882560,40541227014.0
telangana,2023,3,500008,28559409,36972015044.0
telangana,2023,3,500039,26900821,36989604226.0
telangana,2023,3,500055,25760668,36840471503.0
telangana,2023,3,502032,25148408,36350943207.0
telangana,2023,3,500016,25013547,29386177360.0
telangana,2023,3,500084,23767932,30512429496.0
telangana,2023,4,500072,69292728,91284974730.0
telangana,2023,4,500081,41757627,48496303521.0
telangana,2023,4,500032,38490289,44458212241.0
telangana,2023,4,500018,32759968,42664873833.0
telangana,2023,4,500008,30116914,38875175816.0
telangana,2023,4,500039,28213220,38686182133.0
telangana,2023,4,500055,27324281,39050221221.0
telangana,2023,4,502032,27026112,38332535794.0
telangana,2023,4,500016,25300957,30063323196.0
telangana,2023,4,500084,24337344,31436163549.0
tripura,2021,1,799001,164426,351838459.6746892
tripura,2021,1,799003,78218,150843150.2731369
tripura,2021,1,799006,59597,112591803.35512727
tripura,2021,1,799002,51373,102124507.47055371
tripura,2021,1,799102,44866,119821045.16698335
tripura,2021,1,799007,43503,84124781.34950277
tripura,2021,1,799114,40132,92541940.02667081
tripura,2021,1,799004,39713,72262565.21975665
tripura,2021,1,799014,32288,62794570.68835791
tripura,2021,1,799250,31567,63515189.29873623
tripura,2021,2,799001,180337,373392994.57616675
tripura,2021,2,799003,90822,155529445.10942465
tripura,2021,2,799006,65418,113783445.13858834
tripura,2021,2,799002,57605,107430080.57647577
tripura,2021,2,799102,51180,115247617.3938867
tripura,2021,2,799007,48536,88158651.8442125
tripura,2021,2,799004,47039,81810219.06405766
tripura,2021,2,799114,46849,96199743.14707626
tripura,2021,2,799250,37122,74144287.76944911
tripura,2021,2,799155,35330,68704764.73818848
tripura,2021,3,799001,239712,491293307.22377086
tripura,2021,3,799003,106992,191426035.85396883
tripura,2021,3,799006,81643,144075502.84419107
tripura,2021,3,799002,70618,133797947.46158756
tripura,2021,3,799102,62055,136672967.2902025
tripura,2021,3,799007,58347,114150703.73060586
tripura,2021,3,799004,54930,99569788.42354734
tripura,2021,3,799114,53892,123731311.35281976
tripura,2021,3,799250,46394,101244270.42708679
tripura,2021,3,799014,42780,80557687.52728595
tripura,2021,4,799001,295775,586031411.957277
tripura,2021,4,799003,131927,254466503.09277552
tripura,2021,4,799006,96497,171670600.71489757
tripura,2021,4,799002,86597,156698917.09374124
tripura,2021,4,799102,71034,166663716.72451225
tripura,2021,4,799007,70960,139950429.76039606
tripura,2021,4,799114,64040,145294915.4439746
tripura,2021,4,799004,60088,123338690.05052328
tripura,2021,4,799250,57697,138474164.3670132
tripura,2021,4,799005,54415,90474426.21293609
tripura,2022,1,799001,331041,646519724.2691705
tripura,2022,1,799003,146078,273820222.0061229
tripura,2022,1,799006,110660,198187734.14251772
tripura,2022,1,799002,99326,184391648.29607794
tripura,2022,1,799007,81097,156834509.6687275
tripura,2022,1,799102,75836,176590209.86560526
tripura,2022,1,799114,73949,166978873.0450884
tripura,2022,1,799250,71594,163105645.28297308
tripura,2022,1,799004,65225,131348141.0895373
tripura,2022,1,799005,63965,100090144.61204371
tripura,2022,2,799001,407651,759465139.192843
tripura,2022,2,799003,174182,313050332.0984084
tripura,2022,2,799006,127250,215384605.7081984
tripura,2022,2,799002,114792,204667703.4873031
tripura,2022,2,799045,93306,145616980.44059926
tripura,2022,2,799007,90692,168134583.98132753
tripura,2022,2,799102,88619,198684750.0916176
tripura,2022,2,799114,87313,196883972.2693556
tripura,2022,2,799250,84082,182710246.64021888
tripura,2022,2,799005,78379,119951133.6884234
tripura,2022,3,799001,939704,1937548277.2018309
tripura,2022,3,799003,187351,325824471.7983676
tripura,2022,3,799006,144908,245071692.06024504
tripura,2022,3,799002,122273,216718649.56432867
tripura,2022,3,799114,104422,212784836.0453348
tripura,2022,3,799007,103140,184210552.17301154
tripura,2022,3,799250,96157,195274757.12707353
tripura,2022,3,799045,92909,157560825.577133
tripura,2022,3,799102,92491,202188747.5135752
tripura,2022,3,799005,84533,129672707.32143867
tripura,2022,4,799001,1547249,3286195023.042714
tripura,2022,4,799003,203913,346744483.3587987
tripura,2022,4,799006,155304,262180183.60865727
tripura,2022,4,799002,130048,228832816.924597
tripura,2022,4,799277,123078,278812213.88555306
tripura,2022,4,799007,110395,193352299.19761324
tripura,2022,4,799250,109016,211430536.20554632
tripura,2022,4,799045,108589,175091180.5513392
tripura,2022,4,799114,102682,198722297.4924404
tripura,2022,4,799102,98570,206592406.2818148
tripura,2023,1,799001,556403,970341648.0
tripura,2023,1,799003,377791,611687294.0
tripura,2023,1,799006,271648,433804132.0
tripura,2023,1,799002,215423,355559463.0
tripura,2023,1,799045,211666,316003121.0
tripura,2023,1,799250,201161,365656037.0
tripura,2023,1,799102,186758,366117087.0
tripura,2023,1,799114,182237,347592464.0
tripura,2023,1,799007,181490,304711788.0
tripura,2023,1,799260,156363,278211862.0
tripura,2023,2,799001,652112,1107454735.0
tripura,2023,2,799003,422391,657830777.0
tripura,2023,2,799006,311834,464541144.0
tripura,2023,2,799002,249273,417920650.0
tripura,2023,2,799250,241305,410806809.0
tripura,2023,2,799045,209282,306128194.0
tripura,2023,2,799007,207324,353556509.0
tripura,2023,2,799114,200819,354514516.0
tripura,2023,2,799102,198279,388761300.0
tripura,2023,2,799260,180805,308295328.0
tripura,2023,3,799001,772124,1213222644.0
tripura,2023,3,799003,504365,718859877.0
tripura,2023,3,799006,367059,512026692.0
tripura,2023,3,799002,297508,457189323.0
tripura,2023,3,799250,287841,468296854.0
tripura,2023,3,799045,250458,353557648.0
tripura,2023,3,799007,239466,372047429.0
tripura,2023,3,799114,228092,396588874.0
tripura,2023,3,799102,222987,418890918.0
tripura,2023,3,799005,216599,288201187.0
tripura,2023,4,799001,880207,1394416176.0
tripura,2023,4,799003,549677,801322699.0
tripura,2023,4,799006,403755,577436419.0
tripura,2023,4,799250,328298,517171614.0
tripura,2023,4,799002,326317,495494568.0
tripura,2023,4,799045,271691,386399365.0
tripura,2023,4,799114,261645,453740099.0
tripura,2023,4,799007,261206,395854361.0
tripura,2023,4,799260,239573,399055969.0
tripura,2023,4,799102,239380,444999791.0
uttar-pradesh,2021,1,226004,22707332,45313324217.90133
uttar-pradesh,2021,1,201301,10319312,12062504221.249079
uttar-pradesh,2021,1,250001,3773281,7415487991.852068
uttar-pradesh,2021,1,201307,3475051,3875774997.6220965
uttar-pradesh,2021,1,201318,2910787,3960222041.8567605
uttar-pradesh,2021,1,201308,2900019,3147205748.8876724
uttar-pradesh,2021,1,201009,2805336,4050056403.412795
uttar-pradesh,2021,1,201304,2294976,2705732772.990325
uttar-pradesh,2021,1,201102,2202672,4068601034.7516813
uttar-pradesh,2021,1,201303,2085839,2303130814.5934906
uttar-pradesh,2021,2,226004,30119203,58851436924.50308
uttar-pradesh,2021,2,201301,9161290,11443281811.838333
uttar-pradesh,2021,2,250001,4986937,9290889335.293001
uttar-pradesh,2021,2,201307,3229621,3762392259.7045245
uttar-pradesh,2021,2,201009,2982592,4312398218.589519
uttar-pradesh,2021,2,201318,2879977,4086962465.071066
uttar-pradesh,2021,2,201102,2605822,4403533727.178192
uttar-pradesh,2021,2,201304,2304994,2716975312.4889264
uttar-pradesh,2021,2,201308,2232080,2824968875.5223007
uttar-pradesh,2021,2,247001,1887127,3969980278.18306
uttar-pradesh,2021,3,226004,32760729,56323637943.606125
uttar-pradesh,2021,3,201301,13557540,16582897948.020151
uttar-pradesh,2021,3,250001,6650017,11375083241.971977
uttar-pradesh,2021,3,201307,4542306,5106754765.059321
uttar-pradesh,2021,3,201318,4121986,5590993964.782591
uttar-pradesh,2021,3,201009,3889561,5487347295.887901
uttar-pradesh,2021,3,201308,3317108,3951031913.7470746
uttar-pradesh,2021,3,201102,3208514,5580811561.871746
uttar-pradesh,2021,3,201304,3163828,3612751194.966604
uttar-pradesh,2021,3,247001,2727689,5133685981.17178
uttar-pradesh,2021,4,226004,43155116,77167492878.88756
uttar-pradesh,2021,4,201301,17416177,23030538584.39058
uttar-pradesh,2021,4,250001,9138761,16053909978.870377
uttar-pradesh,2021,4,201307,5361041,6204986676.099574
uttar-pradesh,2021,4,201318,4950752,6912121603.062154
uttar-pradesh,2021,4,201009,4752954,6992671818.79501
uttar-pradesh,2021,4,201308,4325932,5139790918.163253
uttar-pradesh,2021,4,201102,4111189,7379089753.306963
uttar-pradesh,2021,4,247001,4040366,7174080294.1235695
uttar-pradesh,2021,4,201304,3770183,4508300764.615355
uttar-pradesh,2022,1,226004,52902770,91187788842.3486
uttar-pradesh,2022,1,201301,19346053,25597616522.579697
uttar-pradesh,2022,1,250001,10515641,17803919099.629593
uttar-pradesh,2022,1,201307,5880421,6890114375.000891
uttar-pradesh,2022,1,201318,5596873,7902989227.013297
uttar-pradesh,2022,1,201009,5241638,7700103807.717194
uttar-pradesh,2022,1,201102,4774119,8400619969.323137
uttar-pradesh,2022,1,201308,4453303,5374686911.060018
uttar-pradesh,2022,1,201304,4208815,5002058162.368197
uttar-pradesh,2022,1,247001,4036667,8074784575.0359955
uttar-pradesh,2022,2,226004,69083808,115329604877.16333
uttar-pradesh,2022,2,201301,23997095,29375497406.520893
uttar-pradesh,2022,2,250001,13183697,21216819553.774345
uttar-pradesh,2022,2,201307,7569347,8218510660.631851
uttar-pradesh,2022,2,201318,7160121,9477752466.092012
uttar-pradesh,2022,2,201009,6417120,9058665494.363823
uttar-pradesh,2022,2,201308,5838704,6577636191.091028
uttar-pradesh,2022,2,201102,5568850,9696475683.571627
uttar-pradesh,2022,2,201304,5353515,6025857678.4076605
uttar-pradesh,2022,2,201306,5039932,5121347604.797944
uttar-pradesh,2022,3,226020,63023875,91465754907.13475
uttar-pradesh,2022,3,201301,34816192,40251728597.48327
uttar-pradesh,2022,3,221010,29209442,42384932202.76035
uttar-pradesh,2022,3,250001,15842078,23280765327.41795
uttar-pradesh,2022,3,208002,12318362,18094810297.75654
uttar-pradesh,2022,3,244001,10865123,17123643114.00892
uttar-pradesh,2022,3,282003,10813347,15667259751.67314
uttar-pradesh,2022,3,226004,8600161,13870057037.60291
uttar-pradesh,2022,3,201307,7909747,8347080350.370436
uttar-pradesh,2022,3,201318,7606075,9685236073.93831
uttar-pradesh,2022,4,226020,105929627,163113420102.871
uttar-pradesh,2022,4,201301,33671921,38768881713.772354
uttar-pradesh,2022,4,221010,23309322,35511764837.56974
uttar-pradesh,2022,4,250001,19063494,28215789223.782074
uttar-pradesh,2022,4,208002,18894357,29515335887.416653
uttar-pradesh,2022,4,201002,11232475,17146057743.224823
uttar-pradesh,2022,4,246701,11100036,15809205716.361408
uttar-pradesh,2022,4,211002,11028668,14680070032.600485
uttar-pradesh,2022,4,282003,9909363,15539150065.180435
uttar-pradesh,2022,4,202001,9488487,15746829112.881413
uttar-pradesh,2023,1,201301,34429152,30542090341.0
uttar-pradesh,2023,1,201318,14064695,17203166687.0
uttar-pradesh,2023,1,201307,13906854,14325047570.0
uttar-pradesh,2023,1,201009,12272618,16272402945.0
uttar-pradesh,2023,1,201102,11078487,18277216873.0
uttar-pradesh,2023,1,201304,10373718,10779996755.0
uttar-pradesh,2023,1,201306,10247615,9746972765.0
uttar-pradesh,2023,1,201308,10028232,10862133383.0
uttar-pradesh,2023,1,201303,8866925,8816281604.0
uttar-pradesh,2023,1,201305,8500439,7642374332.0
uttar-pradesh,2023,2,201301,40364243,33059188347.0
uttar-pradesh,2023,2,201318,17444621,19656564631.0
uttar-pradesh,2023,2,201307,16920503,16180602744.0
uttar-pradesh,2023,2,201009,14994389,18076763410.0
uttar-pradesh,2023,2,201304,12745549,12101340147.0
uttar-pradesh,2023,2,201102,12714382,19536668258.0
uttar-pradesh,2023,2,201306,12399069,10716162351.0
uttar-pradesh,2023,2,201308,12084863,12002926184.0
uttar-pradesh,2023,2,201303,10761245,9905758913.0
uttar-pradesh,2023,2,201305,10354243,8423095526.0
uttar-pradesh,2023,3,201301,45155149,35368082651.0
uttar-pradesh,2023,3,201318,20436577,21846908173.0
uttar-pradesh,2023,3,201307,19630158,17734631784.0
uttar-pradesh,2023,3,201009,17402281,19361646819.0
uttar-pradesh,2023,3,201304,14781464,13255812453.0
uttar-pradesh,2023,3,201102,14156869,20395686438.0
uttar-pradesh,2023,3,201306,14095971,11973683352.0
uttar-pradesh,2023,3,201308,13655777,13342495125.0
uttar-pradesh,2023,3,201303,12516040,10835007123.0
uttar-pradesh,2023,3,201305,11795524,9203453971.0
uttar-pradesh,2023,4,201301,47085837,38136753615.0
uttar-pradesh,2023,4,201318,21868472,23413571879.0
uttar-pradesh,2023,4,201307,19970125,18606889132.0
uttar-pradesh,2023,4,201009,19217020,21674557406.0
uttar-pradesh,2023,4,201102,16464304,24441062863.0
uttar-pradesh,2023,4,201306,15541447,13142354243.0
uttar-pradesh,2023,4,201304,15373614,14220137178.0
uttar-pradesh,2023,4,201308,15017388,14653333972.0
uttar-pradesh,2023,4,201305,12855202,10167984214.0
uttar-pradesh,2023,4,201303,12714616,11317192541.0
uttarakhand,2021,1,248001,5324869,9536164963.687986
uttarakhand,2021,1,248007,898760,931471068.0328355
uttarakhand,2021,1,247667,790377,1421817737.0153162
uttarakhand,2021,1,263139,738439,1396588635.6091926
uttarakhand,2021,1,263153,674116,1188275568.2860146
uttarakhand,2021,1,249403,615179,994876424.6980692
uttarakhand,2021,1,244713,491210,1036318146.992415
uttarakhand,2021,1,244715,423297,937644596.4745378
uttarakhand,2021,1,248011,404106,377608495.00893825
uttarakhand,2021,1,248008,375730,574786906.7277427
uttarakhand,2021,2,248001,6526556,11435673950.176699
uttarakhand,2021,2,263139,839722,1498209768.4433851
uttarakhand,2021,2,263153,782134,1234258997.9395392
uttarakhand,2021,2,247667,757709,1455569594.8295226
uttarakhand,2021,2,248007,733303,878279070.5895553
uttarakhand,2021,2,249403,698461,1022598657.961485
uttarakhand,2021,2,244713,606123,1211826812.413903
uttarakhand,2021,2,244715,604455,1186549267.5837286
uttarakhand,2021,2,248008,398490,627977919.4162813
uttarakhand,2021,2,248011,365687,356464405.7934743
uttarakhand,2021,3,248001,8324937,13319500529.675585
uttarakhand,2021,3,263139,1135061,1963405156.1872885
uttarakhand,2021,3,263153,1119202,1689387393.2978013
uttarakhand,2021,3,247667,1090253,1899718712.2822504
uttarakhand,2021,3,248007,1021010,1160293548.2029433
uttarakhand,2021,3,249403,899627,1243013113.984358
uttarakhand,2021,3,244713,827142,1556566800.6270976
uttarakhand,2021,3,244715,704754,1305907407.9959831
uttarakhand,2021,3,248008,549521,790813712.5951222
uttarakhand,2021,3,248171,487961,722150745.6060579
uttarakhand,2021,4,248001,11068155,18148561508.00067
uttarakhand,2021,4,248007,1594982,1653716528.1909637
uttarakhand,2021,4,247667,1517264,2582082698.6690764
uttarakhand,2021,4,263139,1450665,2597625207.0774274
uttarakhand,2021,4,263153,1405754,2136731014.722471
uttarakhand,2021,4,249403,1069125,1460357226.576976
uttarakhand,2021,4,244713,1018792,1979255277.945487
uttarakhand,2021,4,244715,797540,1505453645.3570852
uttarakhand,2021,4,248008,693641,1012191825.4144709
uttarakhand,2021,4,248171,649033,958903387.162571
uttarakhand,2022,1,248001,12852428,20277822711.230972
uttarakhand,2022,1,247667,1721569,2790421609.1410284
uttarakhand,2022,1,263153,1653115,2417325736.5014997
uttarakhand,2022,1,263139,1596769,2768084716.3535624
uttarakhand,2022,1,248007,1524305,1599171772.8646076
uttarakhand,2022,1,249403,1221605,1627923296.575902
uttarakhand,2022,1,244713,1083160,2081126520.8178434
uttarakhand,2022,1,248008,747357,1062543734.7978785
uttarakhand,2022,1,244715,726517,1332204209.22588
uttarakhand,2022,1,248171,714839,1039451786.0124233
uttarakhand,2022,2,248001,16099731,24063699804.410492
uttarakhand,2022,2,247667,2232925,3308837040.1316605
uttarakhand,2022,2,263153,2027566,2767356368.4109807
uttarakhand,2022,2,248007,1967368,1948581310.226903
uttarakhand,2022,2,263139,1947976,3113772494.133789
uttarakhand,2022,2,249403,1455551,1812339835.087684
uttarakhand,2022,2,244713,1265159,2335969960.641697
uttarakhand,2022,2,248008,943245,1261819997.223985
uttarakhand,2022,2,249401,933541,1601558580.552895
uttarakhand,2022,2,248171,904171,1257492260.9619524
uttarakhand,2022,3,248001,19127567,27902445785.856255
uttarakhand,2022,3,263139,3019520,4554975862.678262
uttarakhand,2022,3,263153,2116199,2820472984.914502
uttarakhand,2022,3,247667,2097624,3066932041.076841
uttarakhand,2022,3,249401,1945773,2807845699.2045984
uttarakhand,2022,3,248007,1790626,1873791542.1330996
uttarakhand,2022,3,244713,1558416,2578703123.013892
uttarakhand,2022,3,249403,1491972,1749909963.533571
uttarakhand,2022,3,263148,1143827,1829907196.2538972
uttarakhand,2022,3,248008,975894,1239404731.5307622
uttarakhand,2022,4,248001,27106793,41385899667.74322
uttarakhand,2022,4,263139,2894460,4488892111.012866
uttarakhand,2022,4,263153,2347467,3142585743.6650906
uttarakhand,2022,4,247667,2285738,3392910201.8263783
uttarakhand,2022,4,248007,2118003,2093683215.3964047
uttarakhand,2022,4,262405,2030134,3131538963.06573
uttarakhand,2022,4,249401,1892364,2877286256.291383
uttarakhand,2022,4,249403,1627146,1909337264.5590348
uttarakhand,2022,4,247663,1452971,2292070595.9702287
uttarakhand,2022,4,244713,1428235,2523015588.8752556
uttarakhand,2023,1,248001,7563043,9147895394.0
uttarakhand,2023,1,263153,3828651,4823926357.0
uttarakhand,2023,1,247667,3811975,5384928851.0
uttarakhand,2023,1,263139,3505061,5028284175.0
uttarakhand,2023,1,248007,3339757,3172142668.0
uttarakhand,2023,1,249403,2660650,3024187492.0
uttarakhand,2023,1,244713,2474746,4065136616.0
uttarakhand,2023,1,247661,1826618,2719073530.0
uttarakhand,2023,1,263148,1710103,2711293844.0
uttarakhand,2023,1,248171,1695030,2127247317.0
uttarakhand,2023,2,248001,8862026,10369873258.0
uttarakhand,2023,2,263153,4687660,5340428932.0
uttarakhand,2023,2,247667,4473809,5963168157.0
uttarakhand,2023,2,263139,4224899,5739538818.0
