State,Year,Quarter,District,Transaction_count,Transaction_amount
uttar-pradesh,2021,3,lucknow,51055467,85371248453.0547
uttar-pradesh,2021,3,gautam buddha nagar,41878965,51051292560.45669
uttar-pradesh,2021,3,ghaziabad,22358776,35753594948.1124
uttar-pradesh,2021,3,meerut,11446543,20511958929.64806
uttar-pradesh,2021,3,prayagraj,10478343,18012924107.458786
uttar-pradesh,2021,3,kanpur nagar,9924366,18370977249.144783
uttar-pradesh,2021,3,agra,8882859,16295735776.09449
uttar-pradesh,2021,3,varanasi,8732870,15613135907.98264
uttar-pradesh,2021,3,gorakhpur,7464913,15458247189.130363
uttar-pradesh,2021,3,aligarh,5783351,10758162334.818872
uttar-pradesh,2021,4,lucknow,67415795,115688821642.09215
uttar-pradesh,2021,4,gautam buddha nagar,52546170,66955029270.3713
uttar-pradesh,2021,4,ghaziabad,27945576,45871860827.12578
uttar-pradesh,2021,4,meerut,15531638,28699663710.751427
uttar-pradesh,2021,4,prayagraj,14418013,25298767096.605217
uttar-pradesh,2021,4,kanpur nagar,13055831,24968225095.50705
uttar-pradesh,2021,4,agra,11675242,22888020081.302628
uttar-pradesh,2021,4,varanasi,11458477,22020915567.445705
uttar-pradesh,2021,4,gorakhpur,9958532,21591200217.75315
uttar-pradesh,2021,4,aligarh,7765317,15072461376.02834
uttar-pradesh,2022,1,lucknow,79740953,132456458141.91397
uttar-pradesh,2022,1,gautam buddha nagar,58229149,74371363420.47153
uttar-pradesh,2022,1,ghaziabad,30948888,50571013176.64976
uttar-pradesh,2022,1,meerut,17966278,32377627599.030327
uttar-pradesh,2022,1,prayagraj,16566417,28293055160.255882
uttar-pradesh,2022,1,kanpur nagar,14902263,27612832763.662384
uttar-pradesh,2022,1,agra,14010919,26233858697.697464
uttar-pradesh,2022,1,varanasi,13246317,24155800509.84869
uttar-pradesh,2022,1,gorakhpur,10758812,22861881939.64662
uttar-pradesh,2022,1,aligarh,9297702,17226202534.103092
uttar-pradesh,2022,2,lucknow,102123625,164056107244.2309
uttar-pradesh,2022,2,gautam buddha nagar,74160647,87828388050.506
uttar-pradesh,2022,2,ghaziabad,37739024,59183436240.67706
uttar-pradesh,2022,2,meerut,22419976,38399767082.406334
uttar-pradesh,2022,2,prayagraj,20833684,34267771491.719467
uttar-pradesh,2022,2,kanpur nagar,18142630,32679093848.494316
uttar-pradesh,2022,2,agra,17306092,31826611654.86806
uttar-pradesh,2022,2,varanasi,16290241,29105585945.91128
uttar-pradesh,2022,2,gorakhpur,14066992,28691435244.931892
uttar-pradesh,2022,2,aligarh,11491914,20498359414.78222
uttar-pradesh,2022,3,lucknow,103532277,150291038432.73062
uttar-pradesh,2022,3,gautam buddha nagar,87799548,100238159351.64151
uttar-pradesh,2022,3,varanasi,42895237,64967816692.82996
uttar-pradesh,2022,3,ghaziabad,41898334,62804603270.37625
uttar-pradesh,2022,3,agra,26751663,43128786478.760445
uttar-pradesh,2022,3,kanpur nagar,26593070,42855018051.76041
uttar-pradesh,2022,3,meerut,25631216,40328370458.53699
uttar-pradesh,2022,3,prayagraj,21085656,30385713265.50251
uttar-pradesh,2022,3,moradabad,15532268,26474629769.408638
uttar-pradesh,2022,3,aligarh,14106419,22685286303.74517
uttar-pradesh,2022,4,lucknow,142292419,214139000063.1341
uttar-pradesh,2022,4,gautam buddha nagar,90864471,104162479492.51544
uttar-pradesh,2022,4,ghaziabad,48195051,73333545352.23656
uttar-pradesh,2022,4,varanasi,38410576,61679282505.82438
uttar-pradesh,2022,4,kanpur nagar,34663083,57423578589.05292
uttar-pradesh,2022,4,meerut,30761564,49044446642.880615
uttar-pradesh,2022,4,agra,27454413,46946394676.79358
uttar-pradesh,2022,4,prayagraj,27038499,40737923540.02559
uttar-pradesh,2022,4,bijnor,19251587,30994615217.1439
uttar-pradesh,2022,4,aligarh,18387697,30529612967.374783
uttar-pradesh,2023,1,gautam buddha nagar,130607154,135979906082.0
uttar-pradesh,2023,1,ghaziabad,66936417,98038172535.0
uttar-pradesh,2023,1,lucknow,65525552,87840979618.0
uttar-pradesh,2023,1,prayagraj,35080059,49998377066.0
uttar-pradesh,2023,1,agra,30391351,52433820121.0
uttar-pradesh,2023,1,kanpur nagar,28577522,47822572131.0
uttar-pradesh,2023,1,varanasi,27637995,45388936309.0
uttar-pradesh,2023,1,meerut,25600912,44514485441.0
uttar-pradesh,2023,1,gorakhpur,22422173,41547143859.0
uttar-pradesh,2023,1,mathura,22349552,35663288960.0
uttar-pradesh,2023,2,gautam buddha nagar,157681545,150948217823.0
uttar-pradesh,2023,2,ghaziabad,79274230,106962936038.0
uttar-pradesh,2023,2,lucknow,75332865,96742551859.0
uttar-pradesh,2023,2,prayagraj,41130090,55619365184.0
uttar-pradesh,2023,2,agra,36064514,57518188065.0
uttar-pradesh,2023,2,kanpur nagar,33104317,52168272566.0
uttar-pradesh,2023,2,varanasi,32929066,51653036301.0
uttar-pradesh,2023,2,meerut,30318321,48422446534.0
uttar-pradesh,2023,2,gorakhpur,28202448,48397427638.0
uttar-pradesh,2023,2,mathura,27350787,40577938266.0
uttar-pradesh,2023,3,gautam buddha nagar,180450033,164910883457.0
uttar-pradesh,2023,3,ghaziabad,90310474,114685853196.0
uttar-pradesh,2023,3,lucknow,86168998,103457346131.0
uttar-pradesh,2023,3,prayagraj,46007458,55169169118.0
uttar-pradesh,2023,3,agra,41540299,60724548821.0
uttar-pradesh,2023,3,varanasi,36947014,51945207590.0
uttar-pradesh,2023,3,kanpur nagar,36784059,54129176816.0
uttar-pradesh,2023,3,meerut,34303179,51158129419.0
uttar-pradesh,2023,3,mathura,32732371,44180537058.0
uttar-pradesh,2023,3,gorakhpur,29832994,47279353029.0
uttar-pradesh,2023,4,gautam buddha nagar,192419424,180306500632.0
uttar-pradesh,2023,4,ghaziabad,99630622,129846740841.0
uttar-pradesh,2023,4,lucknow,94286078,116432620092.0
uttar-pradesh,2023,4,prayagraj,52219466,66103195627.0
uttar-pradesh,2023,4,agra,47863910,73637151813.0
uttar-pradesh,2023,4,varanasi,41191261,61044459325.0
uttar-pradesh,2023,4,kanpur nagar,40739887,63027281450.0
uttar-pradesh,2023,4,meerut,39690199,61931474558.0
uttar-pradesh,2023,4,mathura,36556146,52304594604.0
uttar-pradesh,2023,4,gorakhpur,35512032,56620739017.0
uttarakhand,2021,1,dehradun,10341368,16714266661.471684
uttarakhand,2021,1,haridwar,3637862,6655847670.43517
uttarakhand,2021,1,udham singh nagar,2400713,4698429212.673304
uttarakhand,2021,1,nainital,1656353,3267711093.933984
uttarakhand,2021,1,pauri garhwal,637099,1098791516.9842882
uttarakhand,2021,1,tehri garhwal,497527,927820405.8247087
uttarakhand,2021,1,almora,315595,567283572.0401664
uttarakhand,2021,1,pithoragarh,261250,560157950.425506
uttarakhand,2021,1,chamoli,251971,534930142.8445033
uttarakhand,2021,1,uttarkashi,199972,419933605.44935334
uttarakhand,2021,2,dehradun,11452915,18841754559.75351
uttarakhand,2021,2,haridwar,4083950,7206283398.339355
uttarakhand,2021,2,udham singh nagar,2949644,5332715640.386387
uttarakhand,2021,2,nainital,2022948,3666864167.0763474
uttarakhand,2021,2,pauri garhwal,772232,1284331635.4191167
uttarakhand,2021,2,tehri garhwal,611946,1001900308.1286168
uttarakhand,2021,2,almora,516291,813684022.7677014
uttarakhand,2021,2,pithoragarh,373518,706633659.8182425
uttarakhand,2021,2,chamoli,335548,592961500.5480487
uttarakhand,2021,2,uttarkashi,272386,493313162.9872029
uttarakhand,2021,3,dehradun,15063442,22990701165.284508
uttarakhand,2021,3,haridwar,5509173,8989314144.10345
uttarakhand,2021,3,udham singh nagar,3972342,6845281919.429772
uttarakhand,2021,3,nainital,2632707,4647117597.836015
uttarakhand,2021,3,pauri garhwal,969356,1594948974.778614
uttarakhand,2021,3,tehri garhwal,719519,1243423714.563628
uttarakhand,2021,3,almora,518423,912391176.2694778
uttarakhand,2021,3,pithoragarh,405020,818234590.9716287
uttarakhand,2021,3,chamoli,352899,738267624.1421456
uttarakhand,2021,3,uttarkashi,280090,564935671.3357033
uttarakhand,2021,4,dehradun,20099531,30616000516.70843
uttarakhand,2021,4,haridwar,7030490,11490457874.693764
uttarakhand,2021,4,udham singh nagar,5131031,9041480525.639933
uttarakhand,2021,4,nainital,3236410,5812451204.097101
uttarakhand,2021,4,pauri garhwal,1252707,2087257954.5768225
uttarakhand,2021,4,tehri garhwal,906949,1604463156.5824413
uttarakhand,2021,4,almora,621457,1157426313.556387
uttarakhand,2021,4,pithoragarh,493686,1047695615.645468
uttarakhand,2021,4,chamoli,444044,935680417.2825816
uttarakhand,2021,4,uttarkashi,340832,699763855.0503579
uttarakhand,2022,1,dehradun,22257700,33123635654.16364
uttarakhand,2022,1,haridwar,7982968,12739141532.519213
uttarakhand,2022,1,udham singh nagar,5878926,10009445962.437685
uttarakhand,2022,1,nainital,3419287,5973753416.613321
uttarakhand,2022,1,pauri garhwal,1340407,2160205589.417455
uttarakhand,2022,1,tehri garhwal,948064,1601435838.181318
uttarakhand,2022,1,almora,615373,1114809944.882173
uttarakhand,2022,1,pithoragarh,513359,1077070807.3701653
uttarakhand,2022,1,chamoli,447942,908267962.1925864
uttarakhand,2022,1,uttarkashi,354038,690101594.2170823
uttarakhand,2022,2,dehradun,28405360,40081073999.877716
uttarakhand,2022,2,haridwar,10586018,16128591903.365213
uttarakhand,2022,2,udham singh nagar,7173658,11516900702.588757
uttarakhand,2022,2,nainital,4229607,6957275629.433159
uttarakhand,2022,2,pauri garhwal,1914947,2946932725.366783
uttarakhand,2022,2,tehri garhwal,1595144,2551688400.844716
uttarakhand,2022,2,almora,917436,1470548875.9558089
uttarakhand,2022,2,pithoragarh,744947,1370280861.667244
uttarakhand,2022,2,chamoli,724863,1456305122.8944721
uttarakhand,2022,2,rudraprayag,555674,1343191881.0768297
uttarakhand,2022,3,dehradun,31286908,43421889600.77414
uttarakhand,2022,3,haridwar,12207906,17469868639.355198
uttarakhand,2022,3,udham singh nagar,8359056,12605973683.641441
uttarakhand,2022,3,nainital,4918426,7504228522.498604
uttarakhand,2022,3,pauri garhwal,1692144,2462947906.054614
uttarakhand,2022,3,tehri garhwal,1282593,1914407105.066064
uttarakhand,2022,3,almora,862733,1333633913.7202659
uttarakhand,2022,3,pithoragarh,824882,1386396764.7434978
uttarakhand,2022,3,chamoli,759073,1357043504.4213452
uttarakhand,2022,3,uttarkashi,574366,1020415832.5023174
uttarakhand,2022,4,dehradun,40807331,58612213437.28185
uttarakhand,2022,4,haridwar,13503692,19912247185.811954
uttarakhand,2022,4,udham singh nagar,10333475,16094358620.839268
uttarakhand,2022,4,nainital,5012268,7697883412.598277
uttarakhand,2022,4,pauri garhwal,1993213,2930488128.4357233
uttarakhand,2022,4,tehri garhwal,1406965,2066653765.1403933
uttarakhand,2022,4,chamoli,1117730,1880933827.7386515
uttarakhand,2022,4,almora,1009910,1571073455.8092246
uttarakhand,2022,4,pithoragarh,920523,1481932435.116687
uttarakhand,2022,4,uttarkashi,539699,916448376.7267579
uttarakhand,2023,1,dehradun,28447368,33916386161.0
uttarakhand,2023,1,haridwar,18798046,26500543614.0
uttarakhand,2023,1,udham singh nagar,13978521,20542684972.0
uttarakhand,2023,1,nainital,6645871,9531910281.0
uttarakhand,2023,1,pauri garhwal,2750629,3734478564.0
uttarakhand,2023,1,tehri garhwal,2246608,3074244887.0
uttarakhand,2023,1,almora,1388916,2028760785.0
uttarakhand,2023,1,pithoragarh,1284719,1892055904.0
uttarakhand,2023,1,chamoli,1029945,1609382133.0
uttarakhand,2023,1,uttarkashi,839385,1329618478.0
uttarakhand,2023,2,dehradun,34692859,40261073972.0
uttarakhand,2023,2,haridwar,24260673,32327305602.0
uttarakhand,2023,2,udham singh nagar,16932356,22588115268.0
uttarakhand,2023,2,nainital,8645252,11941153554.0
uttarakhand,2023,2,pauri garhwal,4018333,5335354696.0
uttarakhand,2023,2,tehri garhwal,3701650,5040089669.0
uttarakhand,2023,2,almora,2020325,2786364746.0
uttarakhand,2023,2,chamoli,1825969,2983545303.0
uttarakhand,2023,2,rudraprayag,1800936,3485553463.0
uttarakhand,2023,2,pithoragarh,1742817,2468595556.0
uttarakhand,2023,3,dehradun,36594851,40603170022.0
uttarakhand,2023,3,haridwar,26611336,32455299270.0
uttarakhand,2023,3,udham singh nagar,18606679,23427520009.0
uttarakhand,2023,3,nainital,8620296,11035263272.0
uttarakhand,2023,3,pauri garhwal,3468288,4209599000.0
uttarakhand,2023,3,tehri garhwal,2946977,3685184541.0
uttarakhand,2023,3,almora,1840191,2475467644.0
uttarakhand,2023,3,pithoragarh,1640048,2330514157.0
uttarakhand,2023,3,chamoli,1628923,2311170473.0
uttarakhand,2023,3,rudraprayag,1476972,2139338372.0
uttarakhand,2023,4,dehradun,39924330,45527971116.0
uttarakhand,2023,4,haridwar,28637960,36736177867.0
uttarakhand,2023,4,udham singh nagar,21410120,28068932760.0
uttarakhand,2023,4,nainital,10021918,13092884973.0
uttarakhand,2023,4,pauri garhwal,4056147,5117131019.0
uttarakhand,2023,4,tehri garhwal,3390834,4296372580.0
uttarakhand,2023,4,almora,2132117,2880351271.0
uttarakhand,2023,4,pithoragarh,1905720,2679789715.0
uttarakhand,2023,4,chamoli,1829681,2641361200.0
uttarakhand,2023,4,rudraprayag,1556978,2445583289.0
west-bengal,2021,1,kolkata,33156725,67772051033.458176
west-bengal,2021,1,north twenty four parganas,15695125,27895823531.579113
west-bengal,2021,1,howrah,9971593,19433078118.20204
west-bengal,2021,1,murshidabad,6771948,16548543048.893997
west-bengal,2021,1,south twenty four parganas,5599480,12117504304.189785
west-bengal,2021,1,hooghly,5418241,10168468111.111834
west-bengal,2021,1,purba medinipur,5365020,12827859644.822784
west-bengal,2021,1,nadia,4539314,9862089010.152363
west-bengal,2021,1,paschim bardhaman,4191623,7560655964.1510105
west-bengal,2021,1,paschim medinipur,4172851,8823590467.006695
west-bengal,2021,2,kolkata,41726247,80954850438.57185
west-bengal,2021,2,north twenty four parganas,17258291,30414821772.928673
west-bengal,2021,2,howrah,12238810,22440665027.606167
west-bengal,2021,2,murshidabad,8602251,19996935608.243378
west-bengal,2021,2,south twenty four parganas,6661813,13398529483.673185
west-bengal,2021,2,purba medinipur,6418522,15155067721.273426
west-bengal,2021,2,hooghly,6360194,11614334146.67925
west-bengal,2021,2,nadia,5524174,11227582723.377321
west-bengal,2021,2,paschim medinipur,5051834,10303513378.79989
west-bengal,2021,2,paschim bardhaman,4893774,8731262893.729904
west-bengal,2021,3,kolkata,55166796,108533947842.03369
west-bengal,2021,3,north twenty four parganas,22393657,40621221621.04847
west-bengal,2021,3,howrah,15377518,27653090450.95542
west-bengal,2021,3,murshidabad,10931440,25748905389.53725
west-bengal,2021,3,south twenty four parganas,8148035,17003261364.446453
west-bengal,2021,3,purba medinipur,7833998,18432252642.503994
west-bengal,2021,3,hooghly,7784199,14865078300.05121
west-bengal,2021,3,nadia,6912466,15091309342.981657
west-bengal,2021,3,paschim bardhaman,6486598,11454626096.90325
west-bengal,2021,3,paschim medinipur,6258901,12581282827.778063
west-bengal,2021,4,kolkata,65708533,131156784692.10446
west-bengal,2021,4,north twenty four parganas,28006815,51407780867.21379
west-bengal,2021,4,howrah,20261475,36416694059.9693
west-bengal,2021,4,murshidabad,13422646,33656929004.291046
west-bengal,2021,4,south twenty four parganas,9996197,22549554717.599293
west-bengal,2021,4,purba medinipur,9886889,23874294119.021557
west-bengal,2021,4,hooghly,9342381,18914851063.97778
west-bengal,2021,4,nadia,8591598,19373295943.918587
west-bengal,2021,4,paschim bardhaman,8475007,15264204423.795567
west-bengal,2021,4,paschim medinipur,7894026,16639425790.500774
west-bengal,2022,1,kolkata,76392752,155417783792.6444
west-bengal,2022,1,north twenty four parganas,31930105,59661500584.75365
west-bengal,2022,1,howrah,23702322,44110902969.5602
west-bengal,2022,1,murshidabad,15588410,41140892341.13233
west-bengal,2022,1,purba medinipur,11506248,28979875250.478428
west-bengal,2022,1,south twenty four parganas,11243229,26965356873.85303
west-bengal,2022,1,hooghly,10497390,21694250432.038437
west-bengal,2022,1,nadia,9791890,22740547217.901745
west-bengal,2022,1,paschim bardhaman,9783656,17440405834.011703
west-bengal,2022,1,paschim medinipur,9156926,20055779613.652466
west-bengal,2022,2,kolkata,94525113,185459902953.69675
west-bengal,2022,2,north twenty four parganas,39542212,71420194039.6632
west-bengal,2022,2,howrah,26848389,48444965297.30553
west-bengal,2022,2,murshidabad,18656132,48239202742.472496
west-bengal,2022,2,purba medinipur,13947269,33925841807.925117
west-bengal,2022,2,south twenty four parganas,13499039,31391822584.21167
west-bengal,2022,2,hooghly,12160484,24931277877.504135
west-bengal,2022,2,paschim bardhaman,12056490,21013580033.32985
west-bengal,2022,2,nadia,11642703,26531299344.80262
west-bengal,2022,2,paschim medinipur,10862436,23376063738.33557
west-bengal,2022,3,kolkata,120867251,228807547826.57977
west-bengal,2022,3,north twenty four parganas,42344992,74652935807.86075
west-bengal,2022,3,purba bardhaman,20249092,40044086165.08384
west-bengal,2022,3,murshidabad,16636159,41049036364.09509
west-bengal,2022,3,paschim bardhaman,15109046,25748234622.339317
west-bengal,2022,3,south twenty four parganas,14502793,31586404198.654728
west-bengal,2022,3,howrah,13939023,29120246801.022976
west-bengal,2022,3,hooghly,13048364,26244376624.64439
west-bengal,2022,3,purba medinipur,13027140,30572829916.26252
west-bengal,2022,3,maldah,12459741,26922829611.83763
west-bengal,2022,4,kolkata,151040298,280225478481.87036
west-bengal,2022,4,north twenty four parganas,46582002,78365452742.73929
west-bengal,2022,4,purba bardhaman,23613560,46348665186.57487
west-bengal,2022,4,paschim bardhaman,17178715,29105384315.98274
west-bengal,2022,4,murshidabad,16453907,41173539931.74539
west-bengal,2022,4,south twenty four parganas,15651650,33736981975.122284
west-bengal,2022,4,purba medinipur,14484229,33099490372.24874
west-bengal,2022,4,hooghly,13931352,27554087254.549385
west-bengal,2022,4,howrah,13350090,27937855668.57577
west-bengal,2022,4,paschim medinipur,12768161,25216806019.74122
west-bengal,2023,1,north twenty four parganas,82336235,134391026103.0
west-bengal,2023,1,kolkata,58702328,107217313481.0
west-bengal,2023,1,murshidabad,29388371,73086314736.0
west-bengal,2023,1,south twenty four parganas,28211385,61475192574.0
west-bengal,2023,1,purba medinipur,25649966,58534578130.0
west-bengal,2023,1,hooghly,23858120,46906829867.0
west-bengal,2023,1,howrah,23083776,47827266728.0
west-bengal,2023,1,paschim medinipur,22338770,43484869208.0
west-bengal,2023,1,paschim bardhaman,22192434,34627175276.0
west-bengal,2023,1,nadia,22167436,48250853413.0
west-bengal,2023,2,north twenty four parganas,96628528,151571700376.0
west-bengal,2023,2,kolkata,67649153,116559452847.0
west-bengal,2023,2,murshidabad,35310718,82718719673.0
west-bengal,2023,2,south twenty four parganas,33239786,68370869540.0
west-bengal,2023,2,purba medinipur,30724502,65958992755.0
west-bengal,2023,2,hooghly,27753013,52098664362.0
west-bengal,2023,2,howrah,27156689,53521241869.0
west-bengal,2023,2,paschim medinipur,26646934,49071906041.0
west-bengal,2023,2,nadia,26194658,54103857184.0
west-bengal,2023,2,paschim bardhaman,26104521,38880657302.0
west-bengal,2023,3,north twenty four parganas,113910456,166844566801.0
west-bengal,2023,3,kolkata,80296436,130109928950.0
west-bengal,2023,3,murshidabad,41360216,85165951696.0
west-bengal,2023,3,south twenty four parganas,38719555,71124947936.0
west-bengal,2023,3,purba medinipur,34244893,68137175692.0
west-bengal,2023,3,hooghly,32021392,56242231460.0
west-bengal,2023,3,howrah,31734226,58002367148.0
